city,country,state,suburb,lat,long,date,name,city_ascii,iso2,iso3,capital,population,worldcities_id,data_source,PRCP,SNWD,TAVG,TMAX,TMIN
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-08-29,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,22.0,32.22,13.15
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-08-30,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,21.4,31.64,13.78
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-08-31,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,21.64,31.36,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-01,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,20.22,,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-02,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,19.12,27.74,12.02
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-03,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,20.18,29.74,12.8
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-04,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,20.3,30.86,11.58
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-05,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,20.72,30.82,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-06,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,20.7,31.06,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-07,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,17.82,25.18,10.0
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-08,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,17.54,26.82,9.28
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-09,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,17.52,26.58,9.3
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-10,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,17.32,26.36,9.77
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-11,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,17.68,27.78,9.43
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-12,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,18.32,28.27,7.8
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-13,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,18.12,30.14,7.72
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-14,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,18.72,29.34,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-15,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,18.14,26.18,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-16,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,18.26,26.7,11.02
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-17,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,18.0,26.88,9.0
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-18,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,17.55,29.12,6.75
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-19,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,15.9,27.72,6.4
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-20,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,16.68,28.18,7.55
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-21,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,16.1,24.72,7.77
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-22,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,14.68,19.27,10.33
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-23,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,15.5,25.02,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-24,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,15.26,24.12,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-25,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,15.4,25.68,4.4
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-26,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,14.96,23.5,8.02
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-27,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,14.44,21.5,8.62
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-28,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,13.36,19.54,8.65
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-29,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,13.08,20.84,7.93
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-09-30,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,12.76,21.9,5.68
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-01,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,14.12,23.04,6.2
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-02,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,13.52,21.9,5.17
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-03,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,13.68,22.42,2.75
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-04,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,13.1,23.25,5.77
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-05,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,11.82,21.6,2.87
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-06,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,11.88,21.34,3.68
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-07,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,11.66,22.18,1.6
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-08,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,12.66,24.54,3.55
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-09,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,12.84,22.4,3.17
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-10,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,13.54,22.08,7.85
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-11,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,13.22,21.68,7.98
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-12,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,12.72,21.06,7.03
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-13,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,11.16,21.04,6.0
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-14,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,11.52,21.32,3.48
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-15,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,10.78,19.6,4.7
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-16,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,10.46,19.74,2.7
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-17,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,10.2,18.78,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-18,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,10.4,20.6,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-19,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,10.26,20.46,1.25
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-20,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,9.92,18.74,1.15
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-21,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,11.04,19.62,2.85
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-22,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,9.72,19.8,-0.55
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-23,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,9.57,19.55,2.0
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-24,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,9.3,17.88,2.35
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-25,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,9.16,,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-26,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,8.26,15.56,1.4
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-27,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,8.02,16.96,-2.5
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-28,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,7.88,17.18,-0.22
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-29,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,9.6,,0.72
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-30,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,9.98,18.72,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-10-31,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,8.4,14.8,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-01,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,7.68,,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-02,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,5.96,10.65,1.0
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-03,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,4.68,13.6,-3.65
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-04,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,5.26,,-4.25
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-05,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,5.94,15.65,-3.32
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-06,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,6.62,14.88,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-07,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,6.5,14.32,-1.23
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-08,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,6.62,16.18,-0.1
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-09,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,6.46,17.34,0.25
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-10,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,6.5,16.02,-2.27
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-11,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,6.02,16.16,-4.27
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-12,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,5.6,15.06,-1.75
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-13,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,5.08,13.66,-0.8
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-14,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,3.92,14.12,-0.07
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-15,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,4.08,13.72,-0.88
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-16,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,3.82,9.94,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-17,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,3.28,10.74,-3.6
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-18,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,1.7,9.9,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-19,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,1.42,11.0,-5.88
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-20,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,1.96,8.88,-4.1
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-21,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,3.66,10.65,-3.87
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-22,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,1.54,6.56,-7.9
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-23,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.76,6.0,-8.6
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-24,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.74,6.32,-6.35
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-25,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-2.42,5.8,-7.4
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-26,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.28,9.8,-10.18
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-27,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,0.64,8.4,-6.48
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-28,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,2.02,9.8,-3.52
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-29,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,2.7,9.88,-1.62
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-11-30,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,2.56,8.88,-3.65
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-01,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,0.78,5.94,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-02,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,1.18,7.48,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-03,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.14,6.1,-5.75
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-04,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,1.12,7.22,-4.65
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-05,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,0.68,6.94,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-06,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.72,3.96,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-07,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-2.8,,-8.32
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-08,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.2,2.6,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-09,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-2.02,4.75,-16.5
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-10,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.8,5.34,-7.15
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-11,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.02,6.82,-4.97
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-12,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.16,5.35,-2.37
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-13,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,0.26,,-4.18
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-14,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.58,,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-15,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.14,4.9,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-16,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.14,5.25,-7.43
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-17,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.4,4.6,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-18,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.84,5.12,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-19,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.66,6.28,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-20,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.38,5.58,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-21,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.88,5.12,-5.1
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-22,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-0.38,5.32,-6.9
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-23,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,0.36,7.22,-4.25
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-24,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,0.12,6.48,-3.37
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-25,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,0.1,5.3,-1.7
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-26,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,0.72,6.74,
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-27,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.96,3.84,-7.5
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-28,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.06,5.48,-4.23
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-29,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-2.88,4.54,-8.93
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-30,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-2.64,4.74,-9.47
Akhaltsikhe,Georgia,Samtskhe-Javakheti,,41.567,43.25,2020-12-31,ASPINDZA,Akhaltsikhe,GE,GEO,admin,17903.0,1268352935,worldcities_small,,,-1.1,6.74,-7.22
Argentan,France,Normandie,,48.45,0.117,2020-01-01,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,0.76,,4.82,8.28,2.48
Argentan,France,Normandie,,48.45,0.117,2020-01-02,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,4.26,,6.1,6.87,
Argentan,France,Normandie,,48.45,0.117,2020-01-03,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,1.34,,4.98,8.1,1.52
Argentan,France,Normandie,,48.45,0.117,2020-01-04,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,5.38,,5.18,9.4,1.62
Argentan,France,Normandie,,48.45,0.117,2020-01-05,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,1.44,,5.12,7.66,0.73
Argentan,France,Normandie,,48.45,0.117,2020-01-06,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,0.68,,3.74,6.1,
Argentan,France,Normandie,,48.45,0.117,2020-01-07,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,2.4,,5.8,8.97,
Argentan,France,Normandie,,48.45,0.117,2020-01-08,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,1.66,,6.54,8.72,4.18
Argentan,France,Normandie,,48.45,0.117,2020-01-09,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,1.16,,7.26,9.48,4.5
Argentan,France,Normandie,,48.45,0.117,2020-01-10,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,3.24,,5.66,8.86,2.57
Argentan,France,Normandie,,48.45,0.117,2020-01-11,ALENCON/VALFRAMBERT,Argentan,FR,FRA,minor,13730.0,1250846292,worldcities_small,1.24,,6.26,9.16,3.14
