city,country,state,suburb,lat,long,date,name,city_ascii,iso2,iso3,capital,population,worldcities_id,data_source,PRCP,SNWD,TAVG,TMAX,TMIN
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-01,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,15.4,21.75,10.55
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-02,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,14.9,21.65,11.9
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-03,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,14.1,21.5,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-04,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,14.62,24.2,7.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-05,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,15.38,22.73,8.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-06,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.04,25.0,9.25
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-07,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.34,22.6,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-08,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.8,20.3,10.7
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-09,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.06,24.0,9.25
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-10,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.82,22.2,11.8
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-11,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.14,,11.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-12,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.3,21.0,8.9
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-13,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.56,22.1,9.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-14,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.98,24.0,11.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-15,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.14,23.25,12.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-16,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.12,22.0,11.2
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-17,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.72,22.73,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-18,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.76,,7.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-19,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.4,21.15,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-20,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,16.4,23.8,10.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-21,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.14,22.47,9.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-22,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.64,23.33,13.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-23,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.54,,12.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-24,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.56,,13.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-25,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.08,24.7,13.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-26,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.6,24.65,13.75
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-27,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.52,,13.75
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-28,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.76,25.5,15.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-02-29,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.85,28.4,13.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-01,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.52,24.55,13.2
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-02,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,17.7,25.0,12.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-03,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.16,25.5,12.45
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-04,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.38,25.5,12.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-05,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.26,25.33,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-06,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.08,23.5,13.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-07,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.6,24.0,11.6
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-08,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.32,22.7,12.4
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-09,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.94,24.0,14.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-10,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.34,25.27,12.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-11,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.88,25.67,14.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-12,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.12,26.18,12.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-13,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.56,27.0,14.35
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-14,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.54,24.67,15.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-15,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.44,25.5,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-16,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.16,25.4,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-17,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.94,24.15,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-18,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.16,24.1,14.17
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-19,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.42,25.5,14.03
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-20,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.3,25.2,15.9
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-21,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.32,25.0,15.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-22,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.88,23.45,15.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-23,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.26,,9.75
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-24,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.22,24.67,11.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-25,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.12,26.3,14.2
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-26,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,18.68,25.0,13.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-27,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.38,26.45,14.77
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-28,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.1,25.85,13.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-29,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.06,25.8,14.83
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-30,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.3,,14.67
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-03-31,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.32,25.5,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-01,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,0.8,,19.46,24.8,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-02,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.3,25.05,13.13
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-03,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.42,23.33,14.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-04,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.12,25.2,14.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-05,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.98,25.3,14.07
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-06,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.22,26.17,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-07,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.98,26.73,15.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-08,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.38,27.8,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-09,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.76,27.3,14.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-10,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.24,27.25,15.17
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-11,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.64,24.8,15.6
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-12,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.92,25.33,14.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-13,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.44,23.07,13.67
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-14,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,95.5,,19.52,23.13,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-15,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,19.72,24.47,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-16,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.16,25.5,13.83
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-17,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.46,25.67,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-18,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.3,26.1,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-19,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.38,24.77,16.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-20,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.28,23.47,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-21,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,20.58,25.0,13.35
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-22,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.36,27.0,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-23,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.8,28.53,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-24,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.62,28.17,15.67
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-25,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.86,28.33,16.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-26,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.76,28.67,16.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-27,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,21.1,,21.84,28.7,16.4
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-28,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.76,28.85,16.7
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-29,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.42,29.83,15.3
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-04-30,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,16.0,,20.98,27.43,16.67
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-01,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.06,,16.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-02,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.68,29.8,16.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-03,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.68,30.13,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-04,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.52,28.0,17.65
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-05,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.48,,17.1
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-06,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.64,,17.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-07,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.64,29.13,15.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-08,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.3,29.67,17.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-09,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.98,28.77,16.83
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-10,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,21.98,28.5,15.7
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-11,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.52,29.8,16.15
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-12,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.62,30.02,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-13,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.06,31.0,18.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-14,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.56,30.5,18.52
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-15,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.32,30.58,17.88
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-16,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.98,30.28,16.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-17,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.34,29.62,17.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-18,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.16,29.32,16.43
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-19,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.2,29.05,16.12
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-20,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.16,28.17,16.8
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-21,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,22.74,28.55,15.67
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-22,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.14,30.67,18.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-23,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.3,30.4,17.9
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-24,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.28,29.47,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-25,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.6,,16.67
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-26,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.1,30.3,
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-27,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,23.96,30.0,15.5
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-28,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,24.44,30.25,17.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-29,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,25.48,32.15,17.33
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-30,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,25.56,32.0,18.0
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-05-31,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,26.0,32.05,18.12
Abhā,Saudi Arabia,‘Asīr,,18.297,42.804,2020-06-01,KING KHALED AB,Abha,SA,SAU,admin,236157.0,1682759151,worldcities_small,,,24.66,31.92,19.5
